Ammonia,Nitrite,Nitrate,temperature,humidity,ph,rainfall,label
87,52,15,25.29391516,79.29122198,5.614471478,105.4220251,Golden Rainbow Trout
66,56,21,29.90888522,76.98740841,6.257369799,91.99964712,Golden Rainbow Trout
83,55,15,27.94972463,76.63713353,6.037430836,109.0921631,Golden Rainbow Trout
75,63,16,25.01018457,78.76260938,5.760457558,108.3690513,Golden Rainbow Trout
55,59,21,29.21144871,84.70189923,6.158164422,108.5501443,Golden Rainbow Trout
78,64,17,27.35911627,84.54625006,6.387431383,90.81250457,Golden Rainbow Trout
62,51,22,28.0106804,76.52808057,5.891413895,103.7040783,Golden Rainbow Trout
80,41,24,28.67208915,82.20793613,5.725418961,94.37987496,Golden Rainbow Trout
52,45,25,27.34585147,78.4873835,6.281069505,92.15524332,Golden Rainbow Trout
87,51,23,29.50704598,78.20585613,5.507641778,98.12565829,Golden Rainbow Trout
-28,10,-3,29.73770045,47.54885174,5.954626604,90.09586854,Catfish
9,-6,1,33.55695561,53.72979826,4.757114897,98.67527561,Catfish
-9,-4,-3,27.00315545,47.67525434,5.699586972,95.85118326,Catfish
-5,-8,-5,33.56150184,45.53556603,5.977413803,95.70525913,Catfish
-30,-9,2,35.89855625,54.25964196,6.430139436,92.19721736,Catfish
-10,-11,5,34.17719782,50.62161586,6.113935087,98.00687989,Catfish
-11,-9,4,30.01592643,53.19212381,5.074272692,97.72843182,Catfish
-12,-13,1,31.74592134,45.16127859,5.667507706,93.75441586,Catfish
-19,6,3,35.99009679,52.22780489,5.978634285,95.3713484,Catfish
0,-2,0,31.86641378,52.19331595,5.064613314,98.46768642,Catfish
-12,-11,-3,27.75518664,52.34605806,4.772385986,94.11213345,Catfish
-7,-7,-3,34.72413192,51.4271781,5.161148592,97.31258083,Catfish
7,0,4,27.53907547,53.63549533,6.797779227,99.35408185,Catfish
-19,-3,0,27.69637763,48.5622488,6.39474303,89.85646496,Catfish
-18,-11,1,27.25373364,52.66319725,5.566704378,91.87312479,Catfish
-27,-2,3,30.33723921,48.88704844,5.755049971,94.42850522,Catfish
7,8,2,31.85744939,45.53106268,5.417340525,91.55845821,Catfish
-4,7,0,35.39986338,49.45962621,6.166173834,97.41054011,Catfish
-16,-12,0,29.80747243,52.13797867,5.191265116,95.74606104,Catfish
10,-14,5,34.16438906,54.16482251,4.954739564,98.33351125,Catfish
-26,-10,-5,28.93270187,47.94053996,5.664587011,99.9834242,Catfish
6,-5,3,27.98392787,53.33018851,5.548584852,99.61465679,Catfish
0,-13,1,31.20478173,54.49960506,6.804437106,94.62954663,Catfish
-2,7,-2,32.13409675,50.52559148,6.097869767,98.63333684,Catfish
8,-15,0,28.91862016,48.13974548,5.075504537,97.01331604,Catfish
-18,7,0,31.09779147,47.41196659,4.546466109,90.28624348,Catfish
8,-11,1,34.73823882,49.08864345,5.855119268,90.65022183,Catfish
-22,3,-1,29.98080499,49.48613279,6.442393461,91.82271568,Catfish
-15,-3,-2,33.80398664,46.12866113,4.507523551,90.82549241,Catfish
4,-14,-5,30.07202564,50.96040505,6.10729559,92.09609766,Catfish
-19,6,1,27.92063282,51.77965917,6.47544932,100.2585673,Catfish
3,-1,4,31.40948821,49.21729127,6.832979509,92.99739415,Catfish
-18,1,-4,35.7877738,51.94190321,5.395275719,100.2160615,Catfish
-18,4,-2,33.36140093,45.02236377,6.13526938,98.81596545,Catfish
-25,-14,1,35.96054636,48.69677802,4.555688532,98.00644238,Catfish
-29,0,-1,28.33333307,51.39586505,6.434197756,91.67241761,Catfish
-14,5,1,32.27652024,50.19368841,5.316875978,95.99487068,Catfish
5,-12,-4,31.99490489,50.84881347,5.279388967,97.38741498,Catfish
-26,10,-4,27.58258929,48.56916221,6.720041791,95.8445641,Catfish
-21,-1,4,29.38471637,45.88744691,5.72742254,100.8124659,Catfish
-28,8,3,32.38697531,53.2328243,4.691396195,90.21633216,Catfish
-4,2,2,30.91471455,49.92963856,6.810186079,90.14047759,Catfish
4,8,1,35.37775595,45.58110023,6.454045329,97.41586402,Catfish
-25,2,3,32.32362177,52.5896771,5.842763773,93.36718816,Catfish
1,-1,-4,28.22373428,47.40519056,5.024124684,97.76832322,Catfish
4,4,5,27.27433181,47.16808054,6.422710539,95.257992,Catfish
6,-11,2,27.10710832,50.70880979,4.94295037,92.37238878,Catfish
-23,-13,-4,34.89226666,48.75613373,6.414526606,91.63074547,Catfish
8,-15,-3,33.7462686,48.50387598,6.777788126,92.26439205,Catfish
-25,-11,-5,27.3511056,54.43945147,6.441328044,96.27792547,Catfish
7,6,-4,32.89300162,52.61323969,4.650536197,94.49161372,Catfish
-9,1,2,35.38598705,51.42664176,5.254532213,90.29643888,Catfish
7,6,-3,27.5529736,47.90859131,5.910634533,90.40332704,Catfish
-7,-7,0,32.82141065,47.45553843,4.755273631,90.89173106,Catfish
6,-4,-4,30.17294105,51.0845903,6.814630246,95.23444287,Catfish
-6,3,5,29.26382931,54.82257868,5.342866119,100.7586226,Catfish
-4,-12,0,32.06097197,51.08494181,6.336234624,96.59816497,Catfish
-8,-13,-4,28.69818144,47.71875722,4.754435025,99.642454,Catfish
-19,4,2,29.14305008,49.40983294,6.831706773,97.55155537,Catfish
-1,5,-2,28.3471611,53.53903102,6.967417766,90.40260445,Catfish
-8,-2,-4,27.67256197,45.41692012,4.947683034,92.84991507,Catfish
-7,-6,2,28.1218093,46.16888595,5.630619901,93.30247448,Catfish
-29,5,4,30.79375683,46.69536813,6.27339822,92.21318555,Catfish
-28,-6,4,28.89409382,54.80750249,6.472774648,94.76322976,Catfish
9,7,-5,33.33024826,45.61143594,6.953246506,98.28583013,Catfish
-15,6,-3,27.78912455,53.96886679,5.643710216,91.01152997,Catfish
-27,-12,1,31.65333432,48.20662669,6.392313973,91.09745581,Catfish
-22,8,2,29.75150773,46.73723302,4.981816523,91.405983,Catfish
3,1,4,31.32995611,50.22287593,5.421265283,89.78216168,Catfish
-16,-1,2,35.63627319,48.97047762,6.942520105,97.51952041,Catfish
-12,-10,-4,31.66524687,51.98594645,5.435840509,89.98024312,Catfish
-21,-9,2,32.26935342,53.56092806,5.870116071,95.94035356,Catfish
-10,0,-3,27.81005614,51.59445462,4.74910393,95.89898581,Catfish
-21,8,-5,34.58561471,50.34035336,5.497946899,100.3060719,Catfish
-4,-6,4,31.27180992,52.23810152,6.811291098,89.74409017,Catfish
1,6,-1,33.93679864,52.72170281,6.460542749,97.4611918,Catfish
-16,-12,5,31.09154239,47.02058367,4.791146778,91.46664318,Catfish
10,-14,5,31.89356292,49.02450149,6.4841522,89.59371481,Catfish
-2,-3,4,32.45465292,50.69693751,6.526654345,95.04871605,Catfish
-30,-13,0,35.47478322,47.97230503,6.279133738,97.79072474,Catfish
-29,-1,-1,27.32961444,49.30347234,6.052026047,93.53197359,Catfish
-28,6,1,30.90225239,49.95955487,5.73171945,91.77522598,Catfish
-18,-3,-4,29.09382275,45.5661059,5.32307197,96.23520043,Catfish
-23,-2,5,30.02086169,46.78393776,4.66910839,96.63721027,Catfish
-30,6,-4,34.13072188,51.25786185,5.101206389,96.38808001,Catfish
-4,5,1,33.44619894,53.05980465,5.339556562,98.05089394,Catfish
-3,-9,0,35.3915464,52.48823147,5.061081874,91.22881052,Catfish
-8,8,1,31.53356352,53.06009323,5.821106036,98.57025046,Catfish
-8,-12,1,30.7645515,47.93791463,5.956027059,90.38503469,Catfish
-2,-7,-2,30.01821337,50.0983181,5.676032581,96.08745082,Catfish
-23,1,-3,31.32863689,47.59319575,6.524114355,94.67344737,Catfish
-1,4,-4,33.88004781,54.39416048,6.273953676,89.29147581,Catfish
-22,7,3,28.07802689,54.9640534,6.128167757,97.45373619,Catfish
9,-14,-3,35.53845018,52.94641947,4.934964765,91.54560427,Catfish
10,-6,-5,28.70595247,50.44030129,5.445008416,95.8946444,Catfish
-11,8,-4,31.48451729,48.77926304,4.525722333,93.17221967,Catfish
-9,-9,0,27.69819273,51.41593238,5.403908328,100.7720705,Catfish
-8,-12,3,30.41235793,52.48100602,6.621623545,93.92375879,Catfish
1,-10,0,32.17752026,54.01352682,6.207495815,91.88766069,Catfish
-12,-4,1,32.6112614,47.74916499,5.418475257,91.10190759,Catfish
-6,100,165,29.99677232,81.54156612,6.112305667,67.12534492,Tilapia
-17,114,174,30.7280404,82.42614055,6.092241627,68.38135469,Tilapia
-8,93,175,32.44577836,83.88504863,5.896343436,68.73932528,Tilapia
6,95,166,37.46566825,80.65968681,6.15526103,66.83872293,Tilapia
-6,101,166,22.03296178,83.74372787,5.732453638,65.34440794,Tilapia
-28,93,168,39.64851881,82.21079946,6.253034534,70.39906054,Tilapia
5,110,167,16.77557314,82.75241875,6.106190557,66.76285469,Tilapia
-19,92,165,12.14190714,83.56812483,5.647202395,69.63122027,Tilapia
-24,93,173,12.7567962,81.62497448,6.130310493,66.77844567,Tilapia
-13,104,174,39.04071989,80.18393287,6.499604931,73.88467027,Tilapia
-5,100,167,39.70772192,82.68593454,5.554831977,74.91506217,Tilapia
-3,115,175,9.467960445,82.29335466,5.800242694,66.02765219,Tilapia
-21,92,171,29.58748357,80.91934392,5.570290539,68.06417307,Tilapia
-14,109,173,17.82803682,80.96093443,6.27564088,65.84748763,Tilapia
2,111,174,8.825674745,82.89753705,5.536645599,67.235765,Tilapia
-8,108,165,27.83487131,83.51444973,6.208196881,73.02882766,Tilapia
1,114,172,11.02105378,80.55557235,5.870600622,68.23963161,Tilapia
-27,106,175,17.5862944,80.84806564,6.334771461,71.4065452,Tilapia
-2,92,167,19.89363946,82.73366439,5.856575335,69.66256816,Tilapia
-26,106,174,29.93707596,81.77713468,5.898944282,65.52279323,Tilapia
9,115,171,36.73126647,80.58931938,5.775600435,72.24230804,Tilapia
8,102,167,20.42094753,81.54185044,5.931101816,66.93065667,Tilapia
6,103,168,25.51939719,83.98351748,6.2286454,69.17281221,Tilapia
-5,91,171,30.50734778,82.71775569,5.594240603,70.08200379,Tilapia
-15,95,169,18.4269936,80.55625868,5.569230319,69.75734306,Tilapia
-6,110,175,12.087022,83.59398734,5.93202852,68.66813363,Tilapia
-17,102,173,23.60115364,82.48336987,6.423216506,73.23901752,Tilapia
-25,96,167,12.80000387,81.20876367,6.417500829,67.10439401,Tilapia
0,90,170,38.06099482,82.24729637,6.234904253,65.70148216,Tilapia
-7,112,167,39.06555518,82.03812973,6.000573725,69.30772897,Tilapia
-4,105,173,33.78372897,81.16314317,5.685102769,74.53557341,Tilapia
-23,96,173,16.76201707,82.00335557,5.662140095,73.28712806,Tilapia
2,109,168,35.89307536,82.66850729,6.358186848,66.53946559,Tilapia
-21,111,172,21.01245395,81.17931863,6.119495295,66.38448261,Tilapia
-10,112,166,10.89875873,80.01639435,6.207600783,68.69420397,Tilapia
2,99,171,16.36251869,83.00471609,6.48754639,71.55665483,Tilapia
-27,104,169,20.28370163,81.32235739,5.81717753,71.06611222,Tilapia
8,108,174,25.11108456,83.25447587,6.325480034,73.01026829,Tilapia
-16,101,168,33.4641162,83.86742974,5.562790949,67.92204319,Tilapia
-10,92,174,11.7976469,80.86325389,6.487369687,65.06962486,Tilapia
10,96,171,11.36300891,80.03100049,6.116982944,71.18289431,Tilapia
6,98,174,25.23542319,80.68700527,5.695792761,67.03840888,Tilapia
-19,102,167,15.99050693,81.23966573,5.734317007,74.40198861,Tilapia
-30,107,165,22.4359017,80.18612085,6.329499832,65.3973168,Tilapia
-11,93,170,34.76086052,81.03544763,6.167013532,65.70430027,Tilapia
1,106,167,31.11047251,83.34010951,5.653776058,71.43001582,Tilapia
-26,104,170,28.57828803,80.95628959,5.840256272,73.34232097,Tilapia
9,109,171,41.18664903,81.01783402,5.539980812,68.68895899,Tilapia
-22,97,166,27.02766138,83.17093908,5.833302165,70.95666003,Tilapia
9,108,173,21.19339319,82.33098331,6.399433771,74.62834921,Tilapia
2,90,174,10.38004759,83.44518113,6.138958698,67.3917379,Tilapia
-18,112,173,31.3115978,82.56407013,5.972850838,65.01095312,Tilapia
-22,103,165,20.46657776,80.97598029,6.456079585,71.29813872,Tilapia
-22,109,169,29.36947679,81.53996362,6.336426667,66.13442813,Tilapia
-9,104,172,10.72302459,80.02130636,6.425419926,65.2982112,Tilapia
10,110,165,14.97846952,80.49979873,6.294395676,71.63437433,Tilapia
9,97,172,15.3246651,81.67215994,6.477768039,71.60102999,Tilapia
-11,90,165,18.73932187,81.12109244,5.931538447,73.55807954,Tilapia
-9,109,171,19.3642553,83.36094029,5.980598579,67.15094741,Tilapia
-13,106,165,41.20733624,81.61051026,6.389783283,65.90227462,Tilapia
3,109,173,33.34214482,82.51034633,5.693287415,70.68098614,Tilapia
-8,103,171,23.81995682,80.12211649,6.00299607,67.2739864,Tilapia
2,100,166,40.66012294,81.24995984,6.372959542,74.03030056,Tilapia
7,105,175,11.82768186,80.2827185,5.510924849,74.10225057,Tilapia
-15,110,165,13.28504331,83.54193816,5.69945282,65.80006004,Tilapia
9,102,166,35.83089092,83.32560104,5.778594403,73.67984885,Tilapia
10,91,169,26.18159716,81.03886263,6.315586313,66.05911698,Tilapia
10,102,172,24.57558351,80.70695797,5.971813006,69.706113,Tilapia
-1,112,173,29.67229086,83.71498986,5.891195653,66.48490371,Tilapia
2,91,169,39.37102553,81.25353895,6.129812716,74.08101744,Tilapia
-24,110,175,17.66558428,82.92903419,6.313085601,69.8671263,Tilapia
-22,90,166,24.06679352,82.66396666,6.053662544,69.81855775,Tilapia
4,103,172,15.31413469,80.09711412,5.804799142,74.82144653,Tilapia
5,105,169,21.77466746,80.54942557,6.400719746,69.39630398,Tilapia
-14,115,169,26.91624843,80.76838926,5.953966361,69.30927185,Tilapia
-22,106,171,41.65602996,82.22118237,5.609255992,74.19664838,Tilapia
-5,99,165,17.98667801,81.17712085,5.777271492,72.37127689,Tilapia
-14,100,171,29.12033769,82.79092939,5.682395429,68.8503047,Tilapia
9,99,173,34.38922481,83.18392806,5.863996687,71.03001556,Tilapia
8,105,173,41.36106301,82.79782954,6.444373116,69.92107482,Tilapia
3,90,175,35.12158265,82.26890793,5.550832178,69.71518491,Tilapia
5,95,174,19.6491772,80.15215777,6.107741788,73.69529586,Tilapia
-29,102,170,16.27852801,82.94270065,5.620745638,66.57462809,Tilapia
9,110,173,21.11903604,80.63399198,6.349875906,69.27779761,Tilapia
-2,115,172,19.2077707,82.9042841,6.484323189,66.83113717,Tilapia
-24,98,170,25.96308415,82.57813624,5.838748311,70.31782647,Tilapia
-24,109,169,25.67385024,81.6212135,6.29099842,74.10919422,Tilapia
-1,92,166,41.94865736,81.15595212,5.638328481,73.06862952,Tilapia
7,114,167,11.18994268,80.8084305,6.415555956,66.34234944,Tilapia
8,90,167,17.5438296,82.94703302,6.323722572,73.77063744,Tilapia
8,111,168,13.05809741,80.28297993,5.757009965,70.75633584,Tilapia
-16,91,173,9.724457611,83.74765639,6.158689406,74.46411148,Tilapia
-24,95,174,27.92004934,82.93262435,5.733539807,69.92092839,Tilapia
2,108,167,9.535585543,80.73112694,5.908724337,69.44115171,Tilapia
-19,94,174,13.42988625,80.06633966,6.361141107,71.40043037,Tilapia
-7,108,170,9.851242629,80.22631717,5.96537863,68.42802444,Tilapia
10,113,171,24.97256132,82.72828653,6.476757723,66.70016285,Tilapia
-24,112,172,27.23708304,82.94573346,6.224542938,70.42508897,Tilapia
7,94,165,18.70679077,83.4795292,6.209928251,66.5964488,Tilapia
5,104,174,9.949929082,82.55138983,5.841138354,66.00817551,Tilapia
89,-5,21,26.47330219,80.92254421,6.283818329,53.65742581,Largemouth Bass
89,-11,25,25.18780042,83.44621709,6.818261383,46.87420883,Largemouth Bass
75,0,20,25.29954705,81.77527562,6.37620108,57.04147057,Largemouth Bass
84,-22,20,24.74631269,88.30866319,6.581587932,57.95826144,Largemouth Bass
63,-8,22,26.58740671,81.32563243,6.932739726,41.87540028,Largemouth Bass
50,-4,25,24.53442564,88.989272,6.140099215,49.11618732,Largemouth Bass
55,-3,15,26.0713757,88.7285657,6.467095849,57.79652846,Largemouth Bass
55,-8,23,25.96534238,89.77076659,6.849471704,59.46338556,Largemouth Bass
52,-8,15,26.22338015,85.34866045,6.512196212,54.60159289,Largemouth Bass
88,-17,24,24.41311871,89.81574032,6.039584629,44.07843475,Largemouth Bass
53,-5,23,26.49195283,80.04678201,6.057697106,57.72799157,Largemouth Bass
56,-15,17,24.04355803,84.18406764,6.423898762,53.78929956,Largemouth Bass
71,-20,17,25.5421695,83.31883376,6.936997681,57.57343233,Largemouth Bass
89,-21,20,26.74550678,83.9195902,6.251286661,40.794305,Largemouth Bass
74,-13,16,25.7131428,80.22972777,6.190015912,43.08961827,Largemouth Bass
65,-18,21,25.76484262,84.1726996,6.681606702,44.22066914,Largemouth Bass
72,-16,22,26.79489868,89.64815231,6.51075991,57.74091817,Largemouth Bass
79,-9,25,24.9004602,89.73524177,6.770278088,57.44942094,Largemouth Bass
51,-12,20,26.80750629,88.22874955,6.429788073,58.79889057,Largemouth Bass
73,-13,21,25.11189154,80.02621335,6.209888345,44.20656987,Largemouth Bass
75,-16,20,26.2148837,87.6883982,6.419052193,59.65590798,Largemouth Bass
67,-22,22,24.9103226,86.97190046,6.237861736,49.48575692,Largemouth Bass
90,-11,19,25.79448878,84.26830701,6.762471629,56.45229202,Largemouth Bass
65,-14,25,25.26931156,87.55055105,6.612847999,40.12650421,Largemouth Bass
53,-1,22,25.76402693,87.5931128,6.704688865,46.05122728,Largemouth Bass
53,-21,15,25.85483596,89.13163965,6.049609892,46.85176955,Largemouth Bass
61,-9,20,24.33528185,81.44030363,6.762030215,48.32113628,Largemouth Bass
86,-25,24,25.37601283,80.99313508,6.65398725,57.23028471,Largemouth Bass
82,-2,24,24.86094646,85.05318563,6.738030547,55.29563514,Largemouth Bass
58,-1,21,24.71885473,88.94568335,6.095689937,48.45978627,Largemouth Bass
88,-15,15,24.21495706,84.20576992,6.538006356,48.01138482,Largemouth Bass
62,-9,18,25.81692236,82.043255,6.377427122,54.82963379,Largemouth Bass
76,-16,15,24.47018505,84.16390229,6.417011754,57.26773002,Largemouth Bass
69,-25,17,24.13078816,84.84494575,6.649086972,51.19470197,Largemouth Bass
68,-22,21,26.1793464,86.52258079,6.25933595,49.43050977,Largemouth Bass
78,-8,16,26.17668721,86.7295205,6.121168559,53.33484977,Largemouth Bass
89,-23,25,26.03867719,84.6378378,6.031424482,44.3993381,Largemouth Bass
87,-3,18,26.53259325,82.39053979,6.835268184,54.30660782,Largemouth Bass
79,-20,23,26.81938687,87.8274604,6.551750306,46.06193778,Largemouth Bass
50,-14,16,25.50405534,81.40297428,6.940236218,48.47833278,Largemouth Bass
70,-12,22,26.20234499,80.38266489,6.87606733,56.47941847,Largemouth Bass
61,-23,23,25.13735887,89.28272716,6.457216535,43.52897517,Largemouth Bass
56,-24,23,25.92030221,83.47202566,6.921847888,42.10681516,Largemouth Bass
77,-25,22,26.6634609,89.98405233,6.881425746,57.40847165,Largemouth Bass
73,-14,19,24.06731461,81.64075303,6.915717008,51.75212401,Largemouth Bass
71,-10,18,24.6774157,82.75411437,6.206247494,57.05709413,Largemouth Bass
55,-5,17,26.11440416,87.64081095,6.29542477,58.48160844,Largemouth Bass
54,-23,21,26.81530456,87.65694462,6.399669044,55.74073582,Largemouth Bass
72,-2,24,25.15623099,80.27525115,6.862157042,55.49541453,Largemouth Bass
68,-5,22,25.2801372,83.15393658,6.224066378,49.29456609,Largemouth Bass
67,-5,20,26.22005978,80.90127035,6.093814669,49.08553937,Largemouth Bass
60,-14,15,24.92093261,80.61750795,6.291540278,50.55710813,Largemouth Bass
65,-18,16,26.21667586,81.01009354,6.32281728,54.65423596,Largemouth Bass
52,-7,19,26.81383586,87.21986949,6.873283991,51.70497792,Largemouth Bass
52,-5,21,24.31334971,87.47409052,6.074209622,48.11248366,Largemouth Bass
80,-2,16,24.29105004,88.04541346,6.49889585,51.26046418,Largemouth Bass
88,-9,21,24.42998931,86.33904774,6.678805092,48.58241822,Largemouth Bass
90,-10,15,25.66576039,88.6984228,6.114128685,54.22722466,Largemouth Bass
61,-23,22,25.07803672,83.46230461,6.405054243,56.39962921,Largemouth Bass
51,-24,25,24.88910524,85.87059083,6.110142735,51.70699144,Largemouth Bass
71,-17,24,25.42900869,82.91481799,6.828982708,56.34144589,Largemouth Bass
71,-13,25,24.37118217,87.1269128,6.451499764,44.63907691,Largemouth Bass
81,-24,23,26.4930645,88.59143088,6.313512999,46.06382209,Largemouth Bass
77,-20,19,25.83202912,89.00481725,6.755192025,45.24690619,Largemouth Bass
85,-19,16,24.41592661,89.39655519,6.623167177,40.32161859,Largemouth Bass
54,-5,22,24.37190239,81.2514818,6.12532356,44.20899581,Largemouth Bass
90,-23,17,24.24782473,83.03687902,6.653867608,54.7657624,Largemouth Bass
61,-18,16,24.64458469,85.49938185,6.343942518,48.31219031,Largemouth Bass
59,-8,22,24.89681131,86.10782926,6.217300786,53.14626213,Largemouth Bass
83,-11,16,25.41864024,81.12122989,6.286387658,49.52320689,Largemouth Bass
67,-8,20,26.26028739,86.14585891,6.7698938,58.97878791,Largemouth Bass
87,0,20,24.90123934,87.20772913,6.744966312,46.59207341,Largemouth Bass
60,-16,22,24.84740848,89.20454622,6.391858432,59.67927244,Largemouth Bass
74,-7,17,26.98212846,86.70068316,6.770434148,42.91292205,Largemouth Bass
51,-14,15,26.90435747,86.25426228,6.727468157,59.75980023,Largemouth Bass
58,-25,17,25.86475496,86.67468041,6.662244646,41.16554802,Largemouth Bass
62,-23,15,26.70607759,81.14149505,6.944640222,51.51033554,Largemouth Bass
51,-12,20,26.44019475,80.91934337,6.507110986,47.81847573,Largemouth Bass
81,-25,25,26.283443,84.42478917,6.520663422,50.78669728,Largemouth Bass
78,-7,21,26.84366082,83.85039964,6.106500787,40.228644,Largemouth Bass
83,0,20,26.03967219,83.9862443,6.277484043,43.87712348,Largemouth Bass
53,-20,23,24.92994759,85.00802358,6.195142279,48.75859458,Largemouth Bass
71,-19,21,25.50736962,84.24340241,6.792035575,44.2068997,Largemouth Bass
84,-9,25,25.4438391,87.9392312,6.472756256,57.51549686,Largemouth Bass
69,-24,15,26.12588914,86.5507939,6.000975617,40.71210074,Largemouth Bass
62,-10,25,25.10474753,87.5267616,6.587791262,59.26519444,Largemouth Bass
62,-23,18,26.27520631,86.63249555,6.956508826,54.38748495,Largemouth Bass
61,-6,25,26.27061608,83.09194521,6.259086583,46.76837499,Largemouth Bass
80,-9,24,26.73690828,87.82430156,6.747537642,47.46447019,Largemouth Bass
82,-5,21,25.04746944,85.5667282,6.932537231,56.72496677,Largemouth Bass
59,-5,24,24.69368934,85.56967628,6.353107393,48.99390828,Largemouth Bass
70,-20,23,24.54356968,84.60808277,6.211748957,42.00660251,Largemouth Bass
53,-8,24,25.89762315,81.96664832,6.277245254,54.49960057,Largemouth Bass
65,-16,20,26.6333118,84.31756844,6.560443519,56.31866159,Largemouth Bass
89,0,19,25.35794749,80.45846265,6.903020221,47.72078245,Largemouth Bass
67,-18,17,25.28784623,89.63667876,6.765094964,58.28697664,Largemouth Bass
80,-23,15,26.63838589,84.69546874,6.189213927,48.32428609,Largemouth Bass
66,-12,20,25.3310446,84.30533791,6.904241707,41.53218699,Largemouth Bass
53,-7,25,26.89750174,83.89241484,6.463271076,43.97193745,Largemouth Bass
90,-6,17,26.98603693,89.4138489,6.260838965,58.54876687,Largemouth Bass
85,-13,25,27.57826922,94.11878202,6.776533055,28.08253201,Barramundi
84,-3,18,27.82054812,93.03555162,6.528404378,26.32405487,Barramundi
71,-5,22,29.09910406,94.22237826,6.750145572,22.52497327,Barramundi
88,-12,22,28.04943594,90.83130708,6.562832807,20.76223014,Barramundi
65,-4,15,29.91690582,94.55695552,6.117530021,28.16057247,Barramundi
51,-5,19,29.86895762,93.25103208,6.076459669,26.26243014,Barramundi
87,-6,23,29.17220859,92.21405224,6.293486295,21.30290472,Barramundi
84,0,21,29.24908541,90.06998135,6.069171847,25.93496537,Barramundi
83,-24,22,27.76317235,90.35567642,6.740983646,25.21609113,Barramundi
78,-4,22,28.82629037,94.26765349,6.201797639,26.23838511,Barramundi
51,0,18,28.52379742,92.09688432,6.041027474,29.86681385,Barramundi
85,-21,22,29.06785065,90.97685539,6.019372459,29.1194739,Barramundi
53,-23,15,29.08417927,90.73891887,6.704104127,25.33014238,Barramundi
54,-9,25,28.47090661,94.79453182,6.494251024,21.08484101,Barramundi
79,-4,15,28.27973674,90.38971208,6.224535449,21.58992507,Barramundi
65,-3,25,28.47212559,91.21322065,6.160414414,20.88620369,Barramundi
89,-25,25,29.68846716,94.30111601,6.168757984,26.83924845,Barramundi
80,-16,21,27.02415146,91.66737633,6.085444691,21.26034986,Barramundi
52,-12,18,29.09588297,94.16748386,6.159050816,26.70581328,Barramundi
57,-16,18,29.69238699,92.58862544,6.606033244,29.1102594,Barramundi
55,-21,23,28.20619412,92.86798698,6.447662945,28.78654515,Barramundi
70,-24,23,29.05248036,93.92217834,6.105909623,23.66620626,Barramundi
77,-18,16,29.57240298,93.61870344,6.559763394,27.56918621,Barramundi
61,-17,17,29.10968327,92.43510994,6.14410903,27.95602304,Barramundi
72,-5,20,28.20480805,92.91440379,6.099662369,20.36001144,Barramundi
87,-5,23,29.11858526,92.12543021,6.413927319,24.52020164,Barramundi
55,-9,22,29.62800691,90.10051615,6.075144116,23.69586761,Barramundi
74,-5,25,29.81196601,90.36881284,6.123802502,22.68766503,Barramundi
72,-6,24,27.72338349,90.93897939,6.698468621,22.81863447,Barramundi
86,-5,20,29.26092798,92.92367701,6.088885814,28.70627683,Barramundi
70,-13,18,29.72791119,94.29753295,6.367800632,26.52364146,Barramundi
80,-5,24,28.91105641,90.78413842,6.425930938,23.44398467,Barramundi
74,-5,21,28.96361426,93.88482153,6.469983276,23.56130173,Barramundi
77,-19,24,28.59052369,91.33617236,6.094016338,29.44008034,Barramundi
68,-4,22,27.33897716,90.69759008,6.150090899,28.69113835,Barramundi
58,-13,22,29.90415889,90.75284363,6.646962425,25.37828397,Barramundi
57,-5,16,27.42711692,90.02696201,6.379690748,21.7508774,Barramundi
90,-22,16,29.55657523,90.70937262,6.732834334,28.36535596,Barramundi
65,-17,16,29.84070774,93.76312893,6.126019932,23.28207838,Barramundi
78,-8,17,28.53545677,91.72742702,6.161123579,25.1290048,Barramundi
52,-17,22,27.11535046,94.86907886,6.442810053,26.51924782,Barramundi
90,-7,25,27.84492803,91.60666594,6.732049075,26.47844429,Barramundi
80,-8,17,29.03157242,91.82172592,6.243673725,24.93861254,Barramundi
65,-7,15,27.82424457,90.56698742,6.266208727,21.19014526,Barramundi
76,-20,19,27.72653142,92.00687531,6.350623739,20.21126747,Barramundi
69,-18,22,28.69708334,94.30759855,6.002927293,22.21807088,Barramundi
76,-10,21,29.73019662,90.97015715,6.342573112,20.49035619,Barramundi
53,-19,23,29.54097171,92.91778307,6.163921248,21.9653077,Barramundi
87,-11,25,28.80311922,91.78336933,6.121745389,25.16359891,Barramundi
68,-4,19,27.29035669,90.53330091,6.130160473,23.49535234,Barramundi
83,-10,18,27.46583649,94.87679041,6.440584681,27.27899847,Barramundi
71,-13,17,29.49401389,94.72981338,6.185053234,26.30820876,Barramundi
68,-23,15,27.79161808,92.51054946,6.157724816,26.85422624,Barramundi
63,-8,18,29.12533739,91.52291141,6.776987974,21.90440445,Barramundi
65,-9,17,27.93114233,93.56161439,6.431970877,20.66127836,Barramundi
79,-18,18,29.45771748,92.12534736,6.708743843,20.76212031,Barramundi
88,-18,17,27.96872279,92.17444796,6.010739645,28.94766949,Barramundi
70,-16,19,29.48882958,91.07574233,6.365956658,26.01909355,Barramundi
59,-21,17,29.47156259,90.77069618,6.668382766,28.75226067,Barramundi
65,-14,16,27.0767265,90.14362622,6.74669542,24.4514648,Barramundi
